580193,Rh7#,Rook,h7,White,Not Capture,Not Promotion
580194,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
580206,Nd2#,Knight,d2,Black,Not Capture,Not Promotion
580211,Rxh5#,Rook,h5,Black,Capture,Not Promotion
580215,Qc3#,Queen,c3,White,Not Capture,Not Promotion
580220,Rxf8#,Rook,f8,White,Capture,Not Promotion
580221,Qb5#,Queen,b5,White,Not Capture,Not Promotion
580231,Qg5#,Queen,g5,White,Not Capture,Not Promotion
580235,Rb1#,Rook,b1,Black,Not Capture,Not Promotion
580238,Qd8#,Queen,d8,White,Not Capture,Not Promotion
580258,Ba3#,Bishop,a3,Black,Not Capture,Not Promotion
580260,Rg8#,Rook,g8,White,Not Capture,Not Promotion
580270,Qxb2#,Queen,b2,Black,Capture,Not Promotion
580272,g6#,Pawn,g6,Black,Not Capture,Not Promotion
580280,Qe6#,Queen,e6,White,Not Capture,Not Promotion
580281,Ra7#,Rook,a7,White,Not Capture,Not Promotion
580287,Qe8#,Queen,e8,White,Not Capture,Not Promotion
580294,Qxg6#,Queen,g6,White,Capture,Not Promotion
580303,Qxg7#,Queen,g7,White,Capture,Not Promotion
580316,Rh8#,Rook,h8,White,Not Capture,Not Promotion
580319,Qc6#,Queen,c6,White,Not Capture,Not Promotion
580349,Qh7#,Queen,h7,White,Not Capture,Not Promotion
580351,Qxg7#,Queen,g7,White,Capture,Not Promotion
580355,Qf7#,Queen,f7,White,Not Capture,Not Promotion
580359,Rc8#,Rook,c8,White,Not Capture,Not Promotion
580360,Rxf8#,Rook,f8,White,Capture,Not Promotion
580364,Ng6#,Knight,g6,White,Not Capture,Not Promotion
580367,Rh8#,Rook,h8,White,Not Capture,Not Promotion
580372,Rxf7#,Rook,f7,White,Capture,Not Promotion
580377,Rf8#,Rook,f8,Black,Not Capture,Not Promotion
580382,Qb2#,Queen,b2,White,Not Capture,Not Promotion
580404,Rc8#,Rook,c8,White,Not Capture,Not Promotion
580410,Qca7#,Queen,a7,White,Not Capture,Not Promotion
580413,Rf3#,Rook,f3,White,Not Capture,Not Promotion
580427,Rh1#,Rook,h1,White,Not Capture,Not Promotion
580433,Rxd3#,Rook,d3,White,Capture,Not Promotion
580438,Rh8#,Rook,h8,Black,Not Capture,Not Promotion
580449,Nf5#,Knight,f5,White,Not Capture,Not Promotion
580467,Qg5#,Queen,g5,White,Not Capture,Not Promotion
580468,Qg8#,Queen,g8,White,Not Capture,Not Promotion
580482,Qe7#,Queen,e7,Black,Not Capture,Not Promotion
580486,b6#,Pawn,b6,White,Not Capture,Not Promotion
580490,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
580499,Qd1#,Queen,d1,Black,Not Capture,Not Promotion
580506,Qf7#,Queen,f7,White,Not Capture,Not Promotion
580511,Qg6#,Queen,g6,White,Not Capture,Not Promotion
580522,Rf6#,Rook,f6,White,Not Capture,Not Promotion
580531,Qe5#,Queen,e5,Black,Not Capture,Not Promotion
580534,Qg8#,Queen,g8,White,Not Capture,Not Promotion
580536,Qb3#,Queen,b3,White,Not Capture,Not Promotion
580538,Qxd6#,Queen,d6,White,Capture,Not Promotion
580539,Rf8#,Rook,f8,White,Not Capture,Not Promotion
580542,Qh3#,Queen,h3,Black,Not Capture,Not Promotion
580546,Qxh7#,Queen,h7,White,Capture,Not Promotion
580555,Qf2#,Queen,f2,Black,Not Capture,Not Promotion
580568,Rc7#,Rook,c7,White,Not Capture,Not Promotion
580569,Re1#,Rook,e1,Black,Not Capture,Not Promotion
886348,Qb8#,Queen,b8,White,Not Capture,Not Promotion
886353,Rc6#,Rook,c6,White,Not Capture,Not Promotion
886354,Rb5#,Rook,b5,White,Not Capture,Not Promotion
886357,f5#,Pawn,f5,White,Not Capture,Not Promotion
886394,Qg7#,Queen,g7,White,Not Capture,Not Promotion
886409,Qg7#,Queen,g7,White,Not Capture,Not Promotion
886411,Nf7#,Knight,f7,White,Not Capture,Not Promotion
886413,Nf7#,Knight,f7,White,Not Capture,Not Promotion
886414,Qe6#,Queen,e6,White,Not Capture,Not Promotion
886416,Rh2#,Rook,h2,Black,Not Capture,Not Promotion
886420,Qxf7#,Queen,f7,White,Capture,Not Promotion
886443,Qxf2#,Queen,f2,Black,Capture,Not Promotion
886453,Qh6#,Queen,h6,White,Not Capture,Not Promotion
886465,Bf7#,Bishop,f7,White,Not Capture,Not Promotion
886471,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
886476,Qxg2#,Queen,g2,Black,Capture,Not Promotion
886480,Qg2#,Queen,g2,White,Not Capture,Not Promotion
886492,Qh8#,Queen,h8,White,Not Capture,Not Promotion
886496,Rf1#,Rook,f1,Black,Not Capture,Not Promotion
886518,Qh7#,Queen,h7,White,Not Capture,Not Promotion
886519,Nf7#,Knight,f7,White,Not Capture,Not Promotion
886533,Qa2#,Queen,a2,White,Not Capture,Not Promotion
886539,Qxg2#,Queen,g2,Black,Capture,Not Promotion
886548,Qf8#,Queen,f8,White,Not Capture,Not Promotion
886551,Qg4#,Queen,g4,Black,Not Capture,Not Promotion
886552,Rxc3#,Rook,c3,Black,Capture,Not Promotion
886553,Qxe1#,Queen,e1,Black,Capture,Not Promotion
886555,Qh5#,Queen,h5,White,Not Capture,Not Promotion
886560,Qf6#,Queen,f6,White,Not Capture,Not Promotion
886561,f3#,Pawn,f3,White,Not Capture,Not Promotion
886565,Qg2#,Queen,g2,White,Not Capture,Not Promotion
886578,d8=Q#,Pawn,d8,White,Not Capture,Promotion
886589,Ra1#,Rook,a1,Black,Not Capture,Not Promotion
886601,Qg7#,Queen,g7,White,Not Capture,Not Promotion
886603,Rh6#,Rook,h6,White,Not Capture,Not Promotion
886609,Rh1#,Rook,h1,White,Not Capture,Not Promotion
886618,Qff3#,Queen,f3,Black,Not Capture,Not Promotion
886620,Rxh5#,Rook,h5,White,Capture,Not Promotion
886628,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
886633,Ra1#,Rook,a1,Black,Not Capture,Not Promotion
886645,Nxg3#,Knight,g3,Black,Capture,Not Promotion
886647,Qg7#,Queen,g7,Black,Not Capture,Not Promotion
886651,Ra8#,Rook,a8,White,Not Capture,Not Promotion
886655,Rh8#,Rook,h8,White,Not Capture,Not Promotion
886656,Qxf7#,Queen,f7,White,Capture,Not Promotion
886665,Qg7#,Queen,g7,White,Not Capture,Not Promotion
886677,Qb5#,Queen,b5,White,Not Capture,Not Promotion
886684,Rh7#,Rook,h7,White,Not Capture,Not Promotion
886690,Qd1#,Queen,d1,White,Not Capture,Not Promotion
886693,Rh8#,Rook,h8,White,Not Capture,Not Promotion
886695,Rh8#,Rook,h8,White,Not Capture,Not Promotion
886697,Qg7#,Queen,g7,White,Not Capture,Not Promotion
886705,Rh1#,Rook,h1,White,Not Capture,Not Promotion
886738,Ng4#,Knight,g4,Black,Not Capture,Not Promotion
886745,Qf8#,Queen,f8,White,Not Capture,Not Promotion
886755,h8=Q#,Pawn,h8,White,Not Capture,Promotion
886758,Re4#,Rook,e4,White,Not Capture,Not Promotion
886760,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
886764,Nb6#,Knight,b6,White,Not Capture,Not Promotion
886773,Qa1#,Queen,a1,White,Not Capture,Not Promotion
886778,Rxf7#,Rook,f7,White,Capture,Not Promotion
886785,Q5d3#,Queen,d3,Black,Not Capture,Not Promotion
886791,Qd8#,Queen,d8,White,Not Capture,Not Promotion
886797,Rh4#,Rook,h4,White,Not Capture,Not Promotion
886810,Qf1#,Queen,f1,Black,Not Capture,Not Promotion
886813,Qe8#,Queen,e8,White,Not Capture,Not Promotion
886838,Qcxc3#,Queen,c3,White,Capture,Not Promotion
886841,Rb8#,Rook,b8,White,Not Capture,Not Promotion
886865,Bd4#,Bishop,d4,White,Not Capture,Not Promotion
886866,Nf7#,Knight,f7,White,Not Capture,Not Promotion
886873,Rd1#,Rook,d1,Black,Not Capture,Not Promotion
886882,Nf7#,Knight,f7,White,Not Capture,Not Promotion
886890,Rf2#,Rook,f2,Black,Not Capture,Not Promotion
886913,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
886915,Ng3#,Knight,g3,Black,Not Capture,Not Promotion
886921,Ng5#,Knight,g5,White,Not Capture,Not Promotion
886931,Qxg7#,Queen,g7,White,Capture,Not Promotion
886940,Qg8#,Queen,g8,White,Not Capture,Not Promotion
886949,Qxg5#,Queen,g5,White,Capture,Not Promotion
886951,Bh6#,Bishop,h6,White,Not Capture,Not Promotion
886952,Qf5#,Queen,f5,White,Not Capture,Not Promotion
886954,Qbb3#,Queen,b3,Black,Not Capture,Not Promotion
886962,Qc7#,Queen,c7,White,Not Capture,Not Promotion
886963,Qxc2#,Queen,c2,Black,Capture,Not Promotion
886967,Qe1#,Queen,e1,White,Not Capture,Not Promotion
886968,Qb2#,Queen,b2,White,Not Capture,Not Promotion
886978,Qxd8#,Queen,d8,White,Capture,Not Promotion
886984,Re7#,Rook,e7,White,Not Capture,Not Promotion
886998,Qb2#,Queen,b2,White,Not Capture,Not Promotion
887004,Rxf8#,Rook,f8,White,Capture,Not Promotion
887005,Qg6#,Queen,g6,White,Not Capture,Not Promotion
887017,Qh7#,Queen,h7,White,Not Capture,Not Promotion
887031,Bf6#,Bishop,f6,White,Not Capture,Not Promotion
887033,Qe5#,Queen,e5,White,Not Capture,Not Promotion
887034,Rd8#,Rook,d8,White,Not Capture,Not Promotion
887037,Qd4#,Queen,d4,White,Not Capture,Not Promotion
887039,Qc6#,Queen,c6,White,Not Capture,Not Promotion
887047,Rxc3#,Rook,c3,Black,Capture,Not Promotion
887051,Rh3#,Rook,h3,White,Not Capture,Not Promotion
887053,Rh8#,Rook,h8,White,Not Capture,Not Promotion
887065,Qh8#,Queen,h8,White,Not Capture,Not Promotion
887078,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1173291,Rd8#,Rook,d8,White,Not Capture,Not Promotion
1173292,Bc4#,Bishop,c4,White,Not Capture,Not Promotion
1173297,Qg6#,Queen,g6,White,Not Capture,Not Promotion
1173302,Qh5#,Queen,h5,White,Not Capture,Not Promotion
1173303,Qe8#,Queen,e8,White,Not Capture,Not Promotion
1173306,b7#,Pawn,b7,White,Not Capture,Not Promotion
1173307,Bxf3#,Bishop,f3,Black,Capture,Not Promotion
1173309,c8=Q#,Pawn,c8,White,Not Capture,Promotion
1173317,Nc8#,Knight,c8,White,Not Capture,Not Promotion
1173323,Qh5#,Queen,h5,Black,Not Capture,Not Promotion
1173328,Qf4#,Queen,f4,White,Not Capture,Not Promotion
1173332,Qb1#,Queen,b1,Black,Not Capture,Not Promotion
1173345,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1173347,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1173360,Qh4#,Queen,h4,Black,Not Capture,Not Promotion
1173372,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1173375,Qxc7#,Queen,c7,White,Capture,Not Promotion
1173377,Qc6#,Queen,c6,White,Not Capture,Not Promotion
1173381,Qd2#,Queen,d2,Black,Not Capture,Not Promotion
1173391,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1173393,Ra7#,Rook,a7,White,Not Capture,Not Promotion
1173396,Qxc5#,Queen,c5,White,Capture,Not Promotion
1173400,Qxf7#,Queen,f7,White,Capture,Not Promotion
1173413,Rxe8#,Rook,e8,White,Capture,Not Promotion
1173414,Qxc4#,Queen,c4,White,Capture,Not Promotion
1173418,Nb3#,Knight,b3,White,Not Capture,Not Promotion
1173424,Qb6#,Queen,b6,Black,Not Capture,Not Promotion
1173429,Qg4#,Queen,g4,White,Not Capture,Not Promotion
1173439,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1173440,Rh4#,Rook,h4,White,Not Capture,Not Promotion
1173449,Rh2#,Rook,h2,Black,Not Capture,Not Promotion
1173457,Bf3#,Bishop,f3,White,Not Capture,Not Promotion
1173465,Rg2#,Rook,g2,White,Not Capture,Not Promotion
1173466,Qxe3#,Queen,e3,Black,Capture,Not Promotion
1173476,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1173477,Qa4#,Queen,a4,White,Not Capture,Not Promotion
1173484,g5#,Pawn,g5,Black,Not Capture,Not Promotion
1173485,Qxg7#,Queen,g7,White,Capture,Not Promotion
1173498,Qxg7#,Queen,g7,White,Capture,Not Promotion
1173502,Qh3#,Queen,h3,Black,Not Capture,Not Promotion
1173503,Rh7#,Rook,h7,Black,Not Capture,Not Promotion
1173505,Ra8#,Rook,a8,White,Not Capture,Not Promotion
1173518,Qxd5#,Queen,d5,Black,Capture,Not Promotion
1173521,Qxg6#,Queen,g6,White,Capture,Not Promotion
1173522,Rb7#,Rook,b7,White,Not Capture,Not Promotion
1173523,Rxd8#,Rook,d8,White,Capture,Not Promotion
1173529,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1173538,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1173542,Ra1#,Rook,a1,Black,Not Capture,Not Promotion
1173547,Qg2#,Queen,g2,White,Not Capture,Not Promotion
1173552,Rh6#,Rook,h6,White,Not Capture,Not Promotion
1173553,Qxe8#,Queen,e8,White,Capture,Not Promotion
1173556,Ra8#,Rook,a8,White,Not Capture,Not Promotion
1173569,Rh3#,Rook,h3,White,Not Capture,Not Promotion
1173594,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1173595,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1173598,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1173600,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1173605,Rh8#,Rook,h8,White,Not Capture,Not Promotion
1173607,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1173614,Qc5#,Queen,c5,White,Not Capture,Not Promotion
1173626,Ba6#,Bishop,a6,White,Not Capture,Not Promotion
1173635,Qh6#,Queen,h6,White,Not Capture,Not Promotion
1173636,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1173641,Rxf1#,Rook,f1,Black,Capture,Not Promotion
1173645,Qh8#,Queen,h8,Black,Not Capture,Not Promotion
1173648,Qa7#,Queen,a7,Black,Not Capture,Not Promotion
1173649,Qc1#,Queen,c1,White,Not Capture,Not Promotion
1173660,Qdd8#,Queen,d8,White,Not Capture,Not Promotion
1173661,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1173669,Qb2#,Queen,b2,White,Not Capture,Not Promotion
1173673,Qe4#,Queen,e4,White,Not Capture,Not Promotion
1173674,Rf2#,Rook,f2,Black,Not Capture,Not Promotion
1173682,Rd8#,Rook,d8,Black,Not Capture,Not Promotion
1173699,Qg4#,Queen,g4,White,Not Capture,Not Promotion
1173711,Rxf8#,Rook,f8,Black,Capture,Not Promotion
1173719,Qxg6#,Queen,g6,White,Capture,Not Promotion
1173725,Qfc1#,Queen,c1,Black,Not Capture,Not Promotion
1173731,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
1173740,Qch1#,Queen,h1,Black,Not Capture,Not Promotion
1173747,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1173754,Qa6#,Queen,a6,Black,Not Capture,Not Promotion
1173757,Qe2#,Queen,e2,Black,Not Capture,Not Promotion
1173758,Re1#,Rook,e1,Black,Not Capture,Not Promotion
1173759,Qdg4#,Queen,g4,Black,Not Capture,Not Promotion
1173760,Ra8#,Rook,a8,White,Not Capture,Not Promotion
1173766,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1173787,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1173791,Qh3#,Queen,h3,White,Not Capture,Not Promotion
1173792,Re1#,Rook,e1,Black,Not Capture,Not Promotion
1173795,Rf8#,Rook,f8,White,Not Capture,Not Promotion
1173804,b4#,Pawn,b4,Black,Not Capture,Not Promotion
1173809,Qxg6#,Queen,g6,White,Capture,Not Promotion
1173810,Qg6#,Queen,g6,White,Not Capture,Not Promotion
1173819,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1173820,Rh1#,Rook,h1,White,Not Capture,Not Promotion
1173824,Qa8#,Queen,a8,White,Not Capture,Not Promotion
1173834,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1173836,Qd8#,Queen,d8,Black,Not Capture,Not Promotion
1173844,Qxh3#,Queen,h3,Black,Capture,Not Promotion
1173854,Bxe6#,Bishop,e6,White,Capture,Not Promotion
1173857,Bc8#,Bishop,c8,Black,Not Capture,Not Promotion
1173867,Rd8#,Rook,d8,White,Not Capture,Not Promotion
1173872,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1173873,Qca8#,Queen,a8,White,Not Capture,Not Promotion
1173879,Qxh7#,Queen,h7,White,Capture,Not Promotion
1173881,Qg4#,Queen,g4,White,Not Capture,Not Promotion
1173887,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1173889,Qca8#,Queen,a8,White,Not Capture,Not Promotion
1173890,Qxg3#,Queen,g3,Black,Capture,Not Promotion
1173894,Qa5#,Queen,a5,Black,Not Capture,Not Promotion
1173898,Qxg2#,Queen,g2,Black,Capture,Not Promotion
1173900,Qxe3#,Queen,e3,Black,Capture,Not Promotion
1173903,Rxe1#,Rook,e1,White,Capture,Not Promotion
1173917,Qf5#,Queen,f5,Black,Not Capture,Not Promotion
1173918,Rb8#,Rook,b8,White,Not Capture,Not Promotion
1173922,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1173939,Qg3#,Queen,g3,White,Not Capture,Not Promotion
1173942,Rf1#,Rook,f1,Black,Not Capture,Not Promotion
1173946,Qh6#,Queen,h6,Black,Not Capture,Not Promotion
1173948,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1173955,Ra6#,Rook,a6,White,Not Capture,Not Promotion
1173966,g1=Q#,Pawn,g1,Black,Not Capture,Promotion
1173975,d8=Q#,Pawn,d8,White,Not Capture,Promotion
1173976,Qb7#,Queen,b7,White,Not Capture,Not Promotion
1173977,Qe1#,Queen,e1,Black,Not Capture,Not Promotion
1173984,Qf8#,Queen,f8,White,Not Capture,Not Promotion
1173989,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1173999,Qe8#,Queen,e8,White,Not Capture,Not Promotion
1174003,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1174016,a4#,Pawn,a4,White,Not Capture,Not Promotion
1174024,Nf4#,Knight,f4,Black,Not Capture,Not Promotion
1174030,Qfh1#,Queen,h1,Black,Not Capture,Not Promotion
1174044,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1174060,Qb2#,Queen,b2,White,Not Capture,Not Promotion
1174081,Rf1#,Rook,f1,Black,Not Capture,Not Promotion
1174086,Rxa2#,Rook,a2,Black,Capture,Not Promotion
1174097,Qe2#,Queen,e2,Black,Not Capture,Not Promotion
1174102,Rf7#,Rook,f7,White,Not Capture,Not Promotion
1174110,Qh6#,Queen,h6,White,Not Capture,Not Promotion
1174124,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1174126,b8=Q#,Pawn,b8,White,Not Capture,Promotion
1174130,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1174134,Qg8#,Queen,g8,White,Not Capture,Not Promotion
1174139,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1174141,Qd4#,Queen,d4,Black,Not Capture,Not Promotion
1174143,Rd5#,Rook,d5,White,Not Capture,Not Promotion
1174147,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1174150,Qca1#,Queen,a1,Black,Not Capture,Not Promotion
1174159,Qa1#,Queen,a1,Black,Not Capture,Not Promotion
1174163,Re1#,Rook,e1,Black,Not Capture,Not Promotion
1174175,Rd2#,Rook,d2,Black,Not Capture,Not Promotion
1174176,Ra5#,Rook,a5,White,Not Capture,Not Promotion
1174187,Qg5#,Queen,g5,White,Not Capture,Not Promotion
1174190,Qxf7#,Queen,f7,White,Capture,Not Promotion
1174194,Qxf3#,Queen,f3,Black,Capture,Not Promotion
1174201,Rf1#,Rook,f1,Black,Not Capture,Not Promotion
1174229,Qb7#,Queen,b7,Black,Not Capture,Not Promotion
1174231,Qg4#,Queen,g4,Black,Not Capture,Not Promotion
1174232,Qg3#,Queen,g3,White,Not Capture,Not Promotion
1174240,Qxg7#,Queen,g7,White,Capture,Not Promotion
1174247,Qd8#,Queen,d8,White,Not Capture,Not Promotion
1174262,Qd7#,Queen,d7,White,Not Capture,Not Promotion
1174274,Qb2#,Queen,b2,White,Not Capture,Not Promotion
1174287,Qe2#,Queen,e2,Black,Not Capture,Not Promotion
1174291,Qxg7#,Queen,g7,White,Capture,Not Promotion
1174296,g6#,Pawn,g6,Black,Not Capture,Not Promotion
1174302,Qg7#,Queen,g7,Black,Not Capture,Not Promotion
1174304,Qhd7#,Queen,d7,Black,Not Capture,Not Promotion
1174308,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1174310,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1174318,Qc8#,Queen,c8,White,Not Capture,Not Promotion
1174321,Qca8#,Queen,a8,White,Not Capture,Not Promotion
1174333,Qh7#,Queen,h7,White,Not Capture,Not Promotion
1174344,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1174351,Qe1#,Queen,e1,Black,Not Capture,Not Promotion
1174359,Qe2#,Queen,e2,Black,Not Capture,Not Promotion
1174360,Qf7#,Queen,f7,White,Not Capture,Not Promotion
1174370,Qg4#,Queen,g4,Black,Not Capture,Not Promotion
1174372,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1174397,Qg6#,Queen,g6,White,Not Capture,Not Promotion
1174400,Qxb2#,Queen,b2,Black,Capture,Not Promotion
1174401,R1g7#,Rook,g7,White,Not Capture,Not Promotion
1174402,Nh3#,Knight,h3,White,Not Capture,Not Promotion
1174405,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1174407,Qg6#,Queen,g6,White,Not Capture,Not Promotion
1174413,Qf2#,Queen,f2,White,Not Capture,Not Promotion
1174438,Qh6#,Queen,h6,White,Not Capture,Not Promotion
1174439,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1174440,Qe7#,Queen,e7,White,Not Capture,Not Promotion
1174446,Qff1#,Queen,f1,Black,Not Capture,Not Promotion
1174449,Qg8#,Queen,g8,White,Not Capture,Not Promotion
1174460,Qh1#,Queen,h1,White,Not Capture,Not Promotion
1174466,Qxa6#,Queen,a6,Black,Capture,Not Promotion
1174480,Rxg7#,Rook,g7,White,Capture,Not Promotion
1174486,Qf2#,Queen,f2,Black,Not Capture,Not Promotion
1174493,Rg3#,Rook,g3,White,Not Capture,Not Promotion
1174500,Rxg3#,Rook,g3,Black,Capture,Not Promotion
1174503,Qh8#,Queen,h8,White,Not Capture,Not Promotion
1174512,c5#,Pawn,c5,Black,Not Capture,Not Promotion
1174514,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
1174524,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1174540,Qeg3#,Queen,g3,Black,Not Capture,Not Promotion
1174541,Rh7#,Rook,h7,White,Not Capture,Not Promotion
1174593,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1174595,Qh2#,Queen,h2,Black,Not Capture,Not Promotion
1174596,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1174597,Rh1#,Rook,h1,Black,Not Capture,Not Promotion
1174633,Qh6#,Queen,h6,White,Not Capture,Not Promotion
1174640,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1174646,Qxf8#,Queen,f8,White,Capture,Not Promotion
1174661,h7#,Pawn,h7,White,Not Capture,Not Promotion
1174666,Nf4#,Knight,f4,Black,Not Capture,Not Promotion
1174668,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1174676,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1174678,Rf5#,Rook,f5,Black,Not Capture,Not Promotion
1174680,Qxh2#,Queen,h2,Black,Capture,Not Promotion
1174693,Rh3#,Rook,h3,Black,Not Capture,Not Promotion
1174708,Qxe7#,Queen,e7,White,Capture,Not Promotion
1174716,Bf7#,Bishop,f7,White,Not Capture,Not Promotion
1174728,Rxa6#,Rook,a6,White,Capture,Not Promotion
1174729,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1174742,Re6#,Rook,e6,White,Not Capture,Not Promotion
1174744,Qc7#,Queen,c7,White,Not Capture,Not Promotion
1174770,Rh5#,Rook,h5,Black,Not Capture,Not Promotion
1174774,Qg2#,Queen,g2,White,Not Capture,Not Promotion
1174782,Qa5#,Queen,a5,Black,Not Capture,Not Promotion
1174797,Ra7#,Rook,a7,White,Not Capture,Not Promotion
1174800,R8e4#,Rook,e4,White,Not Capture,Not Promotion
1174814,b5#,Pawn,b5,White,Not Capture,Not Promotion
1174820,Rc1#,Rook,c1,Black,Not Capture,Not Promotion
1174823,Bxf5#,Bishop,f5,White,Capture,Not Promotion
1174830,Bb6#,Bishop,b6,White,Not Capture,Not Promotion
1174832,Rxe8#,Rook,e8,White,Capture,Not Promotion
1174835,Qb2#,Queen,b2,Black,Not Capture,Not Promotion
1174852,h8=Q#,Pawn,h8,White,Not Capture,Promotion
1174856,h8=Q#,Pawn,h8,White,Not Capture,Promotion
1174872,Qb2#,Queen,b2,White,Not Capture,Not Promotion
1174884,Qf2#,Queen,f2,Black,Not Capture,Not Promotion
1174889,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1174894,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1174906,Qg1#,Queen,g1,Black,Not Capture,Not Promotion
1174908,Nc7#,Knight,c7,Black,Not Capture,Not Promotion
1174914,Qe3#,Queen,e3,Black,Not Capture,Not Promotion
1174916,Qg4#,Queen,g4,White,Not Capture,Not Promotion
1174933,Qe8#,Queen,e8,White,Not Capture,Not Promotion
1174941,Qg5#,Queen,g5,White,Not Capture,Not Promotion
1174943,g5#,Pawn,g5,Black,Not Capture,Not Promotion
1174962,f8=Q#,Pawn,f8,White,Not Capture,Promotion
1174966,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1174969,Qb7#,Queen,b7,White,Not Capture,Not Promotion
1174976,Re1#,Rook,e1,Black,Not Capture,Not Promotion
1174980,Rb8#,Rook,b8,White,Not Capture,Not Promotion
1174982,Qe7#,Queen,e7,Black,Not Capture,Not Promotion
1174987,Qb8#,Queen,b8,Black,Not Capture,Not Promotion
1174992,Qe6#,Queen,e6,White,Not Capture,Not Promotion
1175006,Qe7#,Queen,e7,White,Not Capture,Not Promotion
1175011,Qxd2#,Queen,d2,Black,Capture,Not Promotion
1175012,Qc7#,Queen,c7,White,Not Capture,Not Promotion
1175013,Rh5#,Rook,h5,White,Not Capture,Not Promotion
1175016,Qxh7#,Queen,h7,White,Capture,Not Promotion
1175034,Qg2#,Queen,g2,Black,Not Capture,Not Promotion
1175040,Qg5#,Queen,g5,White,Not Capture,Not Promotion
1175042,Qxe7#,Queen,e7,White,Capture,Not Promotion
1175051,Ra1#,Rook,a1,Black,Not Capture,Not Promotion
1175053,Qxf2#,Queen,f2,Black,Capture,Not Promotion
1175062,Qd7#,Queen,d7,White,Not Capture,Not Promotion
1175083,Qff1#,Queen,f1,Black,Not Capture,Not Promotion
1175087,Qa7#,Queen,a7,Black,Not Capture,Not Promotion
1175090,Qh1#,Queen,h1,Black,Not Capture,Not Promotion
1175097,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1175100,Ng1#,Knight,g1,Black,Not Capture,Not Promotion
1175107,Qg7#,Queen,g7,White,Not Capture,Not Promotion
1175119,Qg6#,Queen,g6,White,Not Capture,Not Promotion
1175122,Rh4#,Rook,h4,White,Not Capture,Not Promotion
1175131,Ra7#,Rook,a7,White,Not Capture,Not Promotion
1175133,Rg8#,Rook,g8,White,Not Capture,Not Promotion
1175140,Qf1#,Queen,f1,Black,Not Capture,Not Promotion
1175145,Rc6#,Rook,c6,White,Not Capture,Not Promotion
1175150,Qh7#,Queen,h7,White,Not Capture,Not Promotion
